College_ID,Academic Program Name,Quota,Special Quota,Seat Type,Gender,Round,Opening Rank,Closing Rank
14,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,21,21
14,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,46,46
14,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,207,207
15,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,44,44
15,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,211,211
16,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,177,177
16,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,195,195
16,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),3,105,105
16,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,106,106
17,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,210,210
17,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,79,79
17,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),3,119,119
17,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,180,180
18,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,73,73
18,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,158,158
18,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),3,212,212
19,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,200,200
20,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,115,115
21,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,10,10
21,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,35,35
21,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,113,113
22,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,61,61
23,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,142,142
24,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,63,63
24,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,51,51
24,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,,EWS (PwD),Gender-Neutral,3,78,78
25,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,155,155
26,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),3,114,114
26,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,136,136
26,"Information Technology (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,85,85
28,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,59,59
28,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,131,131
29,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,20,20
29,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),3,60,100
29,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,125,125
30,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,173,173
31,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,116,116
31,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,88,88
32,"Civil Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,38,38
32,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,17,17
32,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,64,64
33,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,244,244
34,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,26,26
34,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,224,224
35,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,111,111
35,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,179,179
35,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,3,82,82
36,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,,EWS (PwD),Gender-Neutral,3,102,102
37,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,247,247
38,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,197,197
42,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,71,71
42,"Information Technology (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,33,33
44,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,99,99
45,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,252,252
46,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,171,171
49,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,168,168
50,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,101,101
51,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,160,160
51,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,213,213
53,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,157,157
55,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,189,189
55,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,143,143
57,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,153,153
57,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,3,186,186
58,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,3,230,230
1,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,21,21
1,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,11P,11P
2,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,2P,2P
2,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,2,2
3,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,9,9
4,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,19P,19P
4,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,3,3
4,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,6,6
5,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,7,7
5,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,19,19
5,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,14,14
5,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,,EWS (PwD),Gender-Neutral,4,13P,13P
6,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,4,4
6,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,21P,21P
6,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,,EWS (PwD),Gender-Neutral,4,17,17
7,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,20,20
8,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,14P,14P
9,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,25,25
10,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,26,26
11,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,18,18
12,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,23P,23P
13,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),4,198,198
14,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,21,21
14,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,46,46
14,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,207,207
15,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,44,44
15,"Electrical Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,211,211
15,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,184,184
16,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,177,177
16,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,195,195
16,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),4,105,105
16,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,106,106
17,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,210,210
17,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,79,79
17,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),4,119,119
17,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,180,180
18,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,73,73
18,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,158,158
18,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),4,212,212
19,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,200,200
20,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,115,115
21,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,10,10
21,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,35,35
21,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,113,113
22,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,61,61
23,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,142,142
24,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,63,63
24,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,51,51
24,"Computer Science and Engineering with Specialization in Data Science (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,,EWS (PwD),Gender-Neutral,4,78,78
25,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,155,155
26,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),4,114,114
26,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,136,136
26,"Information Technology (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,85,85
28,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,59,59
28,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,131,131
29,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,20,20
29,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Female-only (including Supernumerary),4,60,100
29,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,125,125
30,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,173,173
31,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,116,116
31,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,88,88
32,"Civil Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,38,38
32,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,17,17
32,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,64,64
33,"Civil Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,244,244
34,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,26,26
34,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,224,224
35,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,111,111
35,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,179,179
35,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,,EWS (PwD),Gender-Neutral,4,82,82
36,"Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)",AI,,EWS (PwD),Gender-Neutral,4,102,102
37,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,247,247
38,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,197,197
42,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,71,71
42,"Information Technology (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,33,33
44,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,99,99
45,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,252,252
46,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,171,171
49,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,168,168
50,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,101,101
51,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,160,160
51,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,213,213
53,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,157,157
55,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,189,189
55,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,143,143
57,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,153,153
57,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,,EWS (PwD),Gender-Neutral,4,186,186
58,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,4,230,230
1,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,21,21
1,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,11P,11P
2,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,2P,2P
2,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,2,2
3,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,9,9
4,"Civil Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,19P,19P
4,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,3,3
4,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,6,6
5,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,7,7
5,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,19,19
5,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,14,14
5,"Mathematics and Computing (4 Years, Bachelor of Science)",AI,,EWS (PwD),Gender-Neutral,5,13P,13P
6,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,4,4
6,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,21P,21P
6,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",AI,,EWS (PwD),Gender-Neutral,5,17,17
7,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,20,20
8,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,,EWS (PwD),Gender-Neutral,5,14P,14P
